Customer ID,First Name,Last Name,Gender,Date of Birth,Contact Number,Email ID,Address,City,State,Postal Code,Country,Transaction ID,Transaction Date,Product,Purchase Amount,Payment Method,Order Status,Account Balance,Credit Score,Loan Amount,Interest Rate,Interaction Date,Interaction Type,Interaction Subject,Notes,Website Visits,Time Spent,Social Media Platform,Post/Comment Date,Sentiment,Engagement Metrics,Survey ID,Survey Responses,Feedback Date,Ratings,Feedback Comments,Frequency of Purchase,Recurring Purchases,Seasonal Patterns,Customer Segment,Segment Preferences,Segment Behavior,Churn Status,Churn Date,Social Media Handle
7023cd75-b413-4f0c-9959-577f80cad6f3,Aarna,Dugar,Female,1978-05-25,1426981469,aarna.dugar@gmail.com,"19, Srinivasan, Bhimavaram 431050",Saharanpur,Tamil Nadu,016838,India,decf381c-121b-4830-ad3d-972e17b3a296,2023-08-23 22:01:50,Fixed Deposit,13425.03,Cheque,Cancelled,33453.35,400,433766.15,5.32,2023-11-17 17:15:11,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,6,105,Facebook,2023-11-01 19:50:32,Negative,75,b8eed9ee-3175-474d-8da9-a50dd849adee,Helpful: Sequi molestiae officiis officia illum porro quasi.,2023-11-14 18:09:02,4,Great: Asperiores reiciendis ipsa tempora id.,High,No,Summer,Segment A,Great: Reiciendis porro culpa cupiditate perferendis.,Great: Optio occaecati saepe quaerat a eaque qui.,Churned,2023-06-05,aarna_dugar_39
1e14d5fb-c93f-4c0c-946a-55c52c273450,Sahil,Deol,Male,1972-07-01,+918350840060,sahil.deol@yahoo.com,"189
Verma, Hubli–Dharwad-814846",Silchar,West Bengal,508239,India,d42969db-22aa-4ab3-9d6c-36d392859381,2023-02-18 19:38:27,Credit Card,37036.65,UPI,Cancelled,13469.08,524,435861.94,8.64,2023-11-01 22:08:48,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,14,89,Facebook,2023-11-18 13:05:20,Positive,87,0ff6412c-6f08-4ac8-b07f-cba6c256518f,Helpful: Velit itaque quasi repellendus praesentium minima.,2023-11-18 14:19:04,5,Satisfied: Vitae suscipit suscipit repudiandae exercitationem illo quibusdam.,High,Yes,Summer,Segment A,Excellent: Recusandae dolorum suscipit cum facilis veniam fugiat.,Satisfied: Vero vel deleniti adipisci modi quia a.,Churned,2023-08-20,sahil_deol_25
9ee32e24-92d7-488e-a917-37fc743122a1,Zaina,Trivedi,Male,1993-01-20,+916708433764,zaina.trivedi@rediffmail.com.,"29/735
Gandhi Circle
Khammam-592147",Madhyamgram,Bihar,648561,India,9c53c456-28ec-495e-8e27-5581a9228371,2023-06-13 20:42:55,Credit Card,81141.21,Internet Banking,Completed,24660.82,337,433543.95,11.43,2023-11-14 20:44:56,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,28,144,Facebook,2023-11-07 08:23:12,Negative,70,6af3fae7-8842-4e2a-9f4e-7a4819ba674e,Excellent: Aliquid alias qui temporibus ullam tenetur quasi nisi.,2023-11-18 07:16:34,5,Helpful: Assumenda veniam reiciendis deleniti.,High,Yes,Summer,Segment B,Helpful: Repellat explicabo tenetur error error.,Helpful: Nesciunt neque alias qui.,Churned,2023-06-22,zaina_trivedi_42
60850fa4-191e-4c0a-8695-7b83368c8250,Siya,Dhillon,Female,2003-08-25,4763434870,siya.dhillon@icloud.com,"855, Apte Nagar
Ramagundam-867828",Kharagpur,Rajasthan,878797,India,b77b4a9a-9bcb-45e7-9637-f10bb733f6d1,2023-06-27 22:35:58,Personal Loan,14363.93,Debit Card,Cancelled,37865.18,575,204176.09,11.71,2023-11-10 18:38:07,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,17,178,Instagram,2023-11-07 14:30:53,Negative,56,42399eae-6d83-43ae-b4ae-050275b87e73,Excellent: Harum sunt facilis illo doloribus occaecati.,2023-11-17 05:31:23,4,Great: Unde quo dolorem unde architecto.,Medium,No,Summer,Segment B,Excellent: Accusamus odit error dolores reprehenderit eveniet fugiat.,Satisfied: Libero inventore nihil iusto cum ut.,Active,,siya_dhillon_23
cd53e8fd-cf30-4054-ad98-2fd1a4364d89,Tara,Halder,Male,1959-07-05,00981383006,tara.halder@icloud.com,"080, Mann Nagar, Munger 505806",Rourkela,Tripura,162731,India,c4b6cfb0-6578-4380-a5bb-f44118d0c759,2023-10-08 03:43:13,Credit Card,29321.67,Internet Banking,Cancelled,18589.02,814,467848.31,10.53,2023-11-14 18:02:31,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,50,120,Instagram,2023-11-01 20:18:24,Negative,0,a0ee1ab2-4fe6-4961-9f81-ede2a3660210,Excellent: Accusantium quam doloremque quaerat.,2023-11-06 15:42:22,1,Helpful: Earum ullam nihil occaecati dolor eaque asperiores.,Low,No,Winter,Segment B,Excellent: Voluptatum nemo voluptatem cumque.,Great: Similique excepturi impedit id.,Churned,2023-07-31,tara_halder_62
e94afac7-2cc7-4a3e-a4d1-f76a37d2a497,Taimur,Mannan,Male,1982-06-15,8843914905,taimur.mannan@gmail.com,"H.No. 15, Shere Circle, Jalandhar 592292",Nizamabad,Arunachal Pradesh,906028,India,731b1439-4ef3-440b-835c-a7ca91090326,2023-05-08 11:04:49,Personal Loan,76097.53,Cheque,Cancelled,11606.56,479,346342.23,8.82,2023-11-13 04:12:02,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,40,103,Twitter,2023-11-05 14:40:57,Negative,32,7a0a1c35-0615-4f2c-af0f-5dc454bbe984,Satisfied: Quos numquam quos hic.,2023-11-18 16:22:16,5,Satisfied: Quod repellat eaque atque iure.,Medium,Yes,Fall,Segment B,Great: Aliquid beatae reiciendis eaque.,Excellent: In quam sed.,Churned,2023-03-16,taimur_mannan_10
b36702ed-95c2-4204-a565-27626c54fd94,Bhavin,Sodhi,Female,1966-10-24,09475237799,bhavin.sodhi@yahoo.com,"H.No. 803, Bora Chowk, Guwahati-112812",Hindupur,Uttarakhand,201399,India,5d53b6db-a41a-4ff8-a3f1-2504f363dbab,2023-11-11 06:57:39,Personal Loan,22135.59,UPI,Cancelled,33351.24,679,126997.47,5.34,2023-11-02 13:20:09,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,30,43,Instagram,2023-11-18 17:48:41,Positive,13,ff159957-3171-4cbc-9380-8b0046cc785d,Excellent: Recusandae corrupti corporis unde laudantium aliquam quo.,2023-11-08 03:18:11,4,Great: Rem repudiandae quia accusantium esse et pariatur.,Medium,No,Winter,Segment A,Satisfied: Quasi odit rerum quisquam corrupti.,Satisfied: Aspernatur facere porro quaerat.,Churned,2023-02-08,bhavin_sodhi_15
b432ce3b-1ca9-4751-b675-fb66a49844bd,Vanya,Chokshi,Male,1959-09-05,5135629940,vanya.chokshi@gmail.com,"H.No. 67
Sanghvi Chowk
Mysore 911126",Bellary,Telangana,798480,India,13cc3b05-b0e1-4b05-9a8c-79c82ded0bd3,2023-07-14 10:48:22,Savings Account,31099.05,Internet Banking,Cancelled,12938.88,329,425043.07,11.26,2023-11-23 11:40:42,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,43,16,Facebook,2023-11-16 11:44:53,Positive,11,b403dc6f-d043-4a6b-90fd-3bb6d0d17148,Excellent: Sequi iste consequatur qui accusantium debitis.,2023-11-03 07:18:59,3,Great: Perferendis ab at nesciunt voluptate dicta.,Low,Yes,Summer,Segment B,Satisfied: Mollitia illo pariatur ad rem sapiente quisquam enim.,Helpful: Quae voluptates nesciunt.,Active,,vanya_chokshi_20
e19aa2ea-11f1-4df8-b9bb-1d3342a2d91a,Madhav,Date,Male,1980-04-20,06325006347,madhav.date@gmail.com,"015, Soman Zila, Mahbubnagar-954396",Coimbatore,Tripura,516375,India,74c739c9-1d8a-4d03-99a8-7d594264de5d,2023-09-19 05:22:19,Savings Account,37748.06,Cheque,Cancelled,19959.76,665,444998.32,13.2,2023-11-03 21:56:11,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,8,172,Instagram,2023-11-22 08:18:25,Neutral,75,1018306c-da5c-452d-9ef8-18723405a138,Helpful: Assumenda earum et vero cum sit.,2023-11-01 17:05:03,4,Great: Repellat maxime commodi nostrum laboriosam quisquam deleniti.,Medium,Yes,Winter,Segment C,Helpful: Amet nesciunt commodi sapiente eum exercitationem veritatis.,Great: Ratione fugiat adipisci expedita in placeat libero.,Churned,2023-04-16,madhav_date_59
59beca81-4e09-4ba0-85f6-7af75487105a,Mishti,Virk,Male,1989-09-29,+917004129316,mishti.virk@rediffmail.com.,"H.No. 16, Walla
Kozhikode 746336",Surat,Goa,137616,India,329f4e68-c0b5-4ccc-aead-976ae3fa57d0,2023-08-19 05:13:11,Credit Card,24017.97,UPI,Cancelled,12847.03,424,254235.33,9.48,2023-11-15 00:12:04,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,34,173,Instagram,2023-11-03 09:15:43,Negative,56,0e01712f-4eb5-43f9-a2d0-fa404ab9f354,Satisfied: Molestias asperiores itaque expedita sed saepe corporis.,2023-11-13 09:54:09,5,Excellent: Vitae necessitatibus dolore pariatur hic velit nostrum fugit.,High,No,Fall,Segment C,Satisfied: Iste voluptatibus autem nisi quia nostrum.,Helpful: Rerum ut vel earum.,Churned,2023-08-18,mishti_virk_18
195af8bd-67a3-465e-adb2-8f4d75414947,Aniruddh,Sane,Female,1961-09-06,+911546791910,aniruddh.sane@outlook.com,"62
Zachariah Nagar
Sultan Pur Majra 415045",Dewas,Kerala,138814,India,c9c4dcfe-3f81-4de2-80de-d6a45e86db7f,2023-01-10 16:05:54,Credit Card,65505.13,Debit Card,Completed,35973.5,533,92320.37,14.39,2023-11-14 21:45:13,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,22,39,Instagram,2023-11-09 13:17:41,Positive,36,3b597301-d583-490c-9cdc-029fe69ab9d8,Excellent: Placeat natus optio totam corrupti.,2023-11-04 10:20:35,1,Great: Aliquid similique commodi molestias.,Medium,No,Summer,Segment C,Excellent: Aspernatur qui vel labore nihil nostrum possimus sunt.,Satisfied: Error quis illum debitis voluptate aliquam sed in.,Churned,2023-06-09,aniruddh_sane_36
590d3d8e-9876-4ce0-ba1a-9f1edefc7088,Aaina,Bedi,Male,2002-11-24,+918355417473,aaina.bedi@outlook.com,"H.No. 872
Atwal Street, Gudivada-505061",Gandhinagar,Uttar Pradesh,366272,India,509b1cf5-fd57-40aa-b19b-4a8a1fd70e65,2023-06-11 18:39:43,Credit Card,97157.36,Debit Card,Cancelled,28018.58,710,310804.94,11.41,2023-11-13 01:29:21,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,46,70,Twitter,2023-11-08 01:49:12,Positive,96,79ad34a2-7013-4372-b0de-2e392c3718e1,Excellent: Temporibus voluptate quisquam numquam officiis quo at.,2023-11-06 01:41:26,1,Satisfied: Explicabo laborum nam voluptatibus.,Medium,No,Summer,Segment C,Excellent: Et dolore voluptatem voluptatum.,Great: Neque amet quasi.,Churned,2023-04-13,aaina_bedi_88
8d8f3714-1521-41e7-b1a5-326a3d316093,Pihu,Thakkar,Female,1985-01-24,06913437003,pihu.thakkar@yahoo.com,"16/559
Ravi, Amroha-542749",Bhopal,Madhya Pradesh,231857,India,a5b15f38-6861-4b5e-9b2d-14dd3e4fa694,2023-09-28 05:48:44,Personal Loan,52498.04,Internet Banking,Cancelled,39718.87,688,262435.0,12.46,2023-11-18 22:53:03,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,13,90,Facebook,2023-11-02 13:26:34,Neutral,71,3c1116fc-59f5-4b0f-8c41-04bf582e6444,Helpful: Nam nobis dolor quidem quas minus at.,2023-11-10 23:41:55,1,Great: Sequi esse quod voluptates blanditiis.,High,Yes,Spring,Segment A,Satisfied: At voluptatum repellat ratione neque.,Great: Sit atque culpa nam laboriosam ducimus.,Churned,2023-11-20,pihu_thakkar_79
58bab100-0e14-4716-9010-bd248478ff7d,Yuvraj ,Mandal,Male,1987-09-15,2351596671,yuvraj .mandal@rediffmail.com.,"H.No. 92, Sharma Chowk, Jaipur-731414",Varanasi,West Bengal,446809,India,0ddd491b-ac49-41d9-9728-ec5126cb34ee,2023-08-08 00:56:29,Credit Card,31868.37,Internet Banking,Cancelled,5369.87,636,37580.41,14.87,2023-11-22 21:42:52,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,25,140,Instagram,2023-11-01 02:16:21,Neutral,9,fd8132b0-6f4c-40ce-8a70-c42797bdfc79,Excellent: Corporis voluptate repudiandae tempora vero ut praesentium.,2023-11-17 01:18:28,1,Helpful: Itaque eos quibusdam incidunt.,Medium,No,Fall,Segment B,Excellent: Dolorum voluptatum quae nostrum minus.,Satisfied: Vero ipsum error sed molestiae ratione minima consectetur.,Churned,2023-07-19,yuvraj _mandal_96
256ae807-6a79-4a7f-a1cf-7ad0e0917ca0,Onkar,Sandhu,Male,1997-01-10,+914536659619,onkar.sandhu@outlook.com,"H.No. 917, Hora Zila, Barasat-690572",Madhyamgram,Tamil Nadu,085365,India,c79c14bb-a975-4b44-bdbd-70fc78f1246a,2023-06-23 14:30:32,Fixed Deposit,37243.31,Cheque,Cancelled,10041.21,514,114431.67,14.67,2023-11-18 06:01:21,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,20,139,Instagram,2023-11-15 11:29:29,Negative,44,0698739b-24fb-4d48-8111-856ca53e8e30,Helpful: Molestiae explicabo dignissimos.,2023-11-07 22:17:22,1,Helpful: Non repellendus voluptatem nam blanditiis sapiente quidem ad.,Low,Yes,Winter,Segment A,Great: Tempore explicabo blanditiis aut voluptatibus molestias accusantium.,Great: Incidunt assumenda quo facilis.,Churned,2023-09-24,onkar_sandhu_32
e01d4ad1-d0eb-4cf1-be48-569970631dee,Ehsaan,Suresh,Male,1958-10-10,+914942750725,ehsaan.suresh@icloud.com,"H.No. 59
Konda Zila, Chapra-104735",Thoothukudi,Nagaland,391546,India,ed8f4665-7309-4ef1-995c-8924e290dba8,2023-04-24 01:29:26,Fixed Deposit,13300.33,UPI,Cancelled,24499.0,491,194769.93,10.0,2023-11-03 23:05:49,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,15,143,Twitter,2023-11-13 06:15:39,Positive,53,28d8750e-3713-455b-85d1-da7de5363e4b,Excellent: Vero ad voluptate possimus.,2023-11-22 01:42:36,2,Excellent: Provident maxime sunt magnam maiores optio delectus eos.,High,No,Winter,Segment A,Great: Totam facilis architecto laudantium illo animi commodi.,Satisfied: Tempore aut velit repellat eveniet veritatis.,Active,,ehsaan_suresh_10
9cc02af6-2ca8-46f9-bbde-5197a231743b,Elakshi,Chahal,Male,1998-08-27,+915956990981,elakshi.chahal@gmail.com,"H.No. 65
Rege Zila, Bellary 208890",Thanjavur,Chhattisgarh,968385,India,94b99a3f-7e8c-4702-a7ad-41ea52f8ecac,2023-10-29 06:24:01,Savings Account,10474.02,Internet Banking,Pending,17308.28,802,234496.31,5.8,2023-11-01 12:19:10,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,36,43,Facebook,2023-11-13 08:32:23,Negative,77,86d843e6-ba78-4143-a14a-b2d7299e1ef3,Excellent: Ipsa quasi esse placeat.,2023-11-22 15:22:28,4,Satisfied: Nobis qui maxime aliquid vitae.,High,Yes,Spring,Segment A,Great: Voluptatibus rerum ut voluptates quibusdam.,Satisfied: At aperiam quas earum deserunt itaque molestias.,Active,,elakshi_chahal_65
bdb50a46-a956-4b9d-bd3f-2a5b25f207a5,Jivika,Dara,Female,1994-07-24,+915619090860,jivika.dara@outlook.com,"96/10
Rao Ganj
Varanasi 992919",New Delhi,Mizoram,603271,India,be0673a5-2bd5-441f-aaad-6d76b2deb46f,2023-01-20 07:39:17,Savings Account,6442.84,UPI,Completed,5466.3,352,135222.91,9.61,2023-11-19 21:54:12,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,28,17,Twitter,2023-11-22 09:56:33,Positive,37,796fb14e-2a75-432a-9848-3bab068b1f57,Helpful: Nam ea veniam iste ipsa.,2023-11-07 12:22:52,2,Excellent: Repudiandae nulla esse itaque similique placeat voluptatem.,Medium,No,Fall,Segment B,Excellent: Odio voluptate quod commodi.,Satisfied: Ipsum illum temporibus natus.,Active,,jivika_dara_29
95b2d1ee-ab3d-4900-b4c4-fe22283d24af,Aarush,Dar,Female,1984-09-21,5046328486,aarush.dar@gmail.com,"74/994, Suresh
Purnia-067562",Rajpur Sonarpur,Andhra Pradesh,230844,India,c9fbb5b7-402b-4a74-a52b-1de34b92f6f7,2023-05-20 16:39:38,Personal Loan,89664.29,UPI,Pending,40527.88,588,338414.02,10.59,2023-11-20 07:08:01,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,13,130,Instagram,2023-11-14 08:09:12,Neutral,28,c24df6d6-f9e2-4be1-a124-50c532d11a9a,Helpful: Ducimus ipsum iusto quas.,2023-11-03 11:54:16,2,Great: Perspiciatis iste et numquam doloremque.,Low,Yes,Spring,Segment A,Great: Eveniet officiis atque numquam.,Helpful: Labore quos rem eos quis sunt.,Active,,aarush_dar_94
c39440e8-aa7e-4a2d-a488-b2a024e6d0f3,Akarsh,Dyal,Female,1976-11-19,6679249854,akarsh.dyal@rediffmail.com.,"419, Kadakia Ganj
Orai 052722",Ahmedabad,Maharashtra,123151,India,83f5adc6-92c6-4cef-a5c7-851eab54dcf3,2023-01-12 07:35:11,Fixed Deposit,51797.92,UPI,Completed,3780.4,506,230579.4,5.98,2023-11-22 16:02:50,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,44,35,Twitter,2023-11-18 13:36:13,Positive,63,e3725090-81d8-4cba-a149-fb247ddbf5ba,Satisfied: Cumque incidunt ullam incidunt sit voluptates.,2023-11-08 15:05:39,2,Helpful: Eius quos reiciendis magnam vel.,Medium,No,Spring,Segment A,Excellent: Dolores facere consectetur fugiat.,Excellent: Amet ut quod pariatur porro alias.,Active,,akarsh_dyal_54
d74d3464-842e-4380-b422-11f05a796bba,Arhaan,Arora,Male,1975-02-07,+917240814548,arhaan.arora@yahoo.com,"71
Singh Nagar, Etawah-673815",Bhubaneswar,Haryana,203664,India,2056cca9-b789-42c6-9e49-0d0b9f19e219,2023-03-18 05:33:20,Personal Loan,71953.98,UPI,Completed,46324.74,464,465194.66,7.97,2023-11-01 05:31:29,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,10,87,Instagram,2023-11-12 16:37:24,Neutral,12,3836622d-b69f-4682-98ee-efa982e1435e,Great: Possimus necessitatibus aliquam amet quae odio quis.,2023-11-03 09:08:21,2,Great: Deserunt cumque quibusdam perferendis error a repudiandae nesciunt.,High,Yes,Fall,Segment C,Satisfied: Consequatur dolore veritatis ad inventore harum quis.,Great: Tempore totam alias modi explicabo temporibus doloremque.,Active,,arhaan_arora_11
7700547e-6aeb-42d5-a5a2-9e00f757c813,Vidur,Malhotra,Female,1976-01-08,5845745457,vidur.malhotra@yahoo.com,"519
Gupta Road
Agartala-925293",Thoothukudi,Kerala,158443,India,1a0cf04a-4455-42b2-9c2a-b87b73293e36,2023-08-13 12:10:15,Savings Account,10743.03,Internet Banking,Cancelled,15156.41,354,29650.05,9.07,2023-11-22 15:02:35,Email,Account Statement Request,Customer inquiring about their recent transactions and account balance.,46,37,Twitter,2023-11-11 03:53:11,Negative,68,ba1655ad-c4a8-42a2-9bd1-d62e3fb80786,Excellent: Odit consectetur ex veniam.,2023-11-07 04:04:25,1,Satisfied: Labore non iure.,Medium,No,Summer,Segment B,Great: Explicabo doloremque illum aspernatur numquam incidunt.,Satisfied: Corporis dolorum quia quibusdam cupiditate mollitia aspernatur facere.,Churned,2023-01-17,vidur_malhotra_74
261429a0-5c51-40cc-b74d-bb20af39bc82,Aarna,Anand,Male,1967-07-13,7186130843,aarna.anand@yahoo.com,"H.No. 090, Sekhon Path, Aurangabad-682492",Kottayam,Sikkim,319850,India,045defbf-bc63-41d2-88ba-a08bf589a9a4,2023-04-19 03:08:05,Fixed Deposit,55382.42,Cheque,Completed,5520.91,825,220262.07,7.52,2023-11-18 17:41:11,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,7,180,Twitter,2023-11-17 21:03:54,Neutral,49,f91a8937-755e-4f7d-b5ca-6f184b51f163,Satisfied: Vel cum pariatur pariatur.,2023-11-15 12:43:10,2,Satisfied: Molestias amet temporibus et cum.,Medium,Yes,Fall,Segment C,Excellent: Nostrum odio fuga temporibus illo quam ratione.,Great: Inventore recusandae corporis delectus quo rerum qui.,Churned,2023-10-19,aarna_anand_25
94ebead3-0e5e-409d-82f5-39d86460f11a,Misha,Mani,Male,1981-12-27,06230575669,misha.mani@gmail.com,"616, Sheth Street
Amaravati-135186",Kolhapur,Maharashtra,561165,India,26dee453-cf34-4e53-9ec8-0eace9f9c94e,2023-06-26 17:37:14,Personal Loan,9627.04,Internet Banking,Completed,16456.52,706,103744.81,7.06,2023-11-20 06:03:37,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,27,95,Instagram,2023-11-17 04:20:00,Positive,18,30fd7550-966b-48d7-bb96-b5538309f9a0,Excellent: Harum aut natus sequi qui enim numquam molestias.,2023-11-18 18:51:47,4,Excellent: Quisquam aut facere nostrum ullam.,High,Yes,Spring,Segment C,Helpful: Atque in quam incidunt cum debitis voluptatem.,Satisfied: Voluptatem quidem officia minus.,Active,,misha_mani_91
d825e01c-e7d4-4ef2-9bc2-48c2491ba974,Suhana,Saxena,Male,1971-03-30,02572991786,suhana.saxena@gmail.com,"86
Apte Nagar
Guntakal 712769",Durg,West Bengal,559704,India,c1cf54de-8105-4ffc-a2a4-4b2664be67b2,2023-11-01 09:55:33,Fixed Deposit,87403.4,Internet Banking,Pending,26661.39,641,311688.29,5.95,2023-11-08 21:43:46,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,9,156,Facebook,2023-11-17 03:38:20,Positive,18,e58bba8d-0bfc-4af8-adfa-3e8521c630b0,Helpful: Facilis fugit ullam repudiandae est ipsum eos.,2023-11-11 14:34:50,4,Satisfied: Ipsam eos distinctio.,Low,No,Spring,Segment B,Great: Mollitia laboriosam eveniet accusamus fuga.,Helpful: Harum libero voluptatibus inventore.,Active,,suhana_saxena_71
7705c020-e191-4aa6-9cb6-dce87f9fd18f,Ivana,Mangat,Male,1975-07-09,+918946756433,ivana.mangat@yahoo.com,"48/24
Balay Ganj, Bhalswa Jahangir Pur 587507",Dhule,Tripura,233813,India,60a9b697-e326-48ac-9d97-ce0478e75380,2023-09-07 04:04:00,Personal Loan,41358.39,Internet Banking,Completed,9267.03,417,387780.15,8.92,2023-11-06 18:07:25,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,49,41,Twitter,2023-11-03 13:57:38,Neutral,52,16996cdd-6e5b-4f2e-8518-519d1d8f2de7,Excellent: Beatae cum accusantium accusantium pariatur.,2023-11-18 19:11:32,1,Great: Iusto quis praesentium debitis consequatur culpa.,High,Yes,Fall,Segment A,Great: Facere nisi cum nemo aperiam voluptatem suscipit.,Satisfied: Repellat adipisci eligendi.,Active,,ivana_mangat_50
03b036df-0d06-4429-a586-799d12b2a657,Jayant,Sathe,Male,1973-12-15,+915115443170,jayant.sathe@icloud.com,"63/50
Borra Circle
Chinsurah-044376",Karawal Nagar,Sikkim,310891,India,1ae10544-e707-43d2-abc8-616fd42ad3bb,2023-02-10 13:03:47,Fixed Deposit,62192.79,Debit Card,Completed,31240.33,726,382985.08,11.46,2023-11-07 11:11:39,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,18,44,Instagram,2023-11-12 20:44:06,Negative,94,8fa9dfca-3176-4605-aae4-1a1c955eed3d,Satisfied: Quas quia tempora vitae nesciunt facere dolorum.,2023-11-05 04:29:06,1,Helpful: Consequuntur adipisci quia eaque.,Low,No,Spring,Segment B,Helpful: Consequuntur at officiis eum aperiam laboriosam.,Great: Quis error quam sit suscipit totam.,Churned,2023-03-13,jayant_sathe_92
93f4a1c6-5dbf-49a7-b2ff-624891ea4878,Aarush,Deol,Male,1987-01-20,5961201075,aarush.deol@yahoo.com,"16/53
Rajagopal Path, Mumbai-853092",Indore,Kerala,587454,India,acb2096b-b3bc-4e79-a4fc-06cbf0cfe209,2023-09-11 04:17:26,Credit Card,66272.86,Cheque,Cancelled,13691.33,647,42624.41,6.44,2023-11-23 12:54:12,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,18,39,Facebook,2023-11-20 08:22:11,Negative,23,7ff433bc-7c99-4f45-9c5a-36db8315b5ad,Great: Mollitia ipsa exercitationem saepe harum.,2023-11-12 12:06:24,2,Satisfied: Libero doloribus incidunt beatae.,Medium,No,Fall,Segment C,Helpful: Nostrum quas maxime expedita.,Satisfied: Nobis in saepe ipsum itaque.,Churned,2023-10-29,aarush_deol_60
d48f42a1-32a5-4861-885a-5b4077229ec4,Rohan,Aggarwal,Female,1977-01-08,+912421634299,rohan.aggarwal@icloud.com,"20/908, Srinivas Path, Jamshedpur 915930",Katihar,Madhya Pradesh,932250,India,97ec795a-3584-417a-9985-c0af8c7c876a,2023-03-20 21:44:04,Credit Card,99502.01,Internet Banking,Completed,3925.23,683,186192.41,9.56,2023-11-16 21:00:39,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,25,127,Facebook,2023-11-08 07:59:23,Neutral,36,39d847ed-68c6-48d4-a38b-f16f15f96cc7,Satisfied: Consectetur ullam aperiam.,2023-11-18 08:59:56,2,Excellent: Pariatur labore nihil id beatae odit.,Medium,Yes,Fall,Segment A,Excellent: Veniam id odio impedit aliquam.,Satisfied: Consequatur accusamus enim atque deleniti.,Active,,rohan_aggarwal_86
e86c1af0-42e5-4ae8-9a35-8510b39456d1,Arhaan,Wali,Male,1964-01-28,4198479749,arhaan.wali@gmail.com,"790
Kale Nagar, Tiruvottiyur 736687",Nanded,Madhya Pradesh,356271,India,a86c2270-3f68-4f1e-859d-00ee4493c364,2023-10-16 10:49:33,Savings Account,87980.31,UPI,Pending,10155.69,460,364547.93,7.63,2023-11-01 14:37:13,Chat,Online Banking Help,Customer needing assistance with online banking login issues.,16,32,Twitter,2023-11-16 22:23:45,Neutral,68,b6857ff2-37b3-4adf-94e7-d4f7f6a82d89,Satisfied: Dolore dolore dicta perspiciatis velit.,2023-11-23 07:56:01,1,Helpful: Cupiditate error sint porro commodi tempora expedita.,Medium,No,Winter,Segment A,Excellent: Cumque sed aut est fuga vitae necessitatibus.,Great: Quas quidem error vero.,Churned,2023-08-09,arhaan_wali_41
f0a59fa8-85ea-4c17-a605-83ea0defc647,Samarth,Kohli,Female,1970-06-09,04951087929,samarth.kohli@yahoo.com,"H.No. 17
Mandal Road
Thoothukudi-497303",Gudivada,Telangana,228948,India,81bf70a4-e7a2-4961-8cd8-e3499ee8a12b,2023-02-04 09:25:02,Savings Account,89663.56,Internet Banking,Cancelled,15297.49,441,260999.92,7.11,2023-11-02 08:48:05,Call,Home Loan Inquiry,Customer interested in getting information about home loan options.,27,134,Facebook,2023-11-20 06:58:26,Positive,90,be3a789a-9626-443d-8ba2-bf4c4c8e6132,Helpful: Numquam aspernatur est illum vero ad.,2023-11-17 09:21:42,1,Great: Vel tempora magnam fugiat ad.,Medium,Yes,Winter,Segment C,Excellent: Eius blanditiis rerum placeat exercitationem adipisci aspernatur odit.,Excellent: Vero repellendus ipsa quam voluptas necessitatibus quisquam.,Churned,2023-08-05,samarth_kohli_43
